product_id,name,price,brand_fid,category_fid,sub_cat_fid,stock,description,features,image,tags,timestamp
184,K-Tech Sport Edition Handle Grips,5000,25,5,21,59,Quality handle grips built with Stainless Steel for reliable Track-Proven. Engineered for the modern rider.,Optimized flow dynamics! High-temperature stability! Direct bolt-on installation! Computer-aided design! Reduced weight! Improved efficiency,k-tech_sport_edition_handle_grips.jpg,"technology, handle-grips, performance, safety, sport, advanced, k-tech, racing",25-03-15 23:21:43
185,Akrapovic Full Aluminum Pro Exhaust,160500,8,5,17,2,Engineered with precision using Polycarbonate for uncompromising Racing-Grade. Setting new standards in motorcycle gear.,Optimized flow dynamics! High-temperature stability! Easy installation! Quality-tested components! Performance-oriented! Universal fitment,akrapovic_full_aluminum_pro_exhaust.jpg,"exhausts, akrapovic",25-07-29 07:19:40
186,Kavach One-Piece Pro Suit,225500,31,4,7,13,Advanced motorcycle suits incorporating Carbon Fiber and SNELL for superior Track-Proven. Trusted by riders worldwide.,Abrasion-resistant materials! Temperature regulation! Wind-resistant construction! Packable design! Adjustable fit system! Ergonomic design! Back protector compatible,kavach_one-piece_pro_suit.jpg,"kavach, motorcycle-suits",25-02-24 19:08:08
187,Bridgestone Sport Bias,41000,27,5,18,81,Quality tyres built with ABS for reliable Lightweight. Engineered for the modern rider.,Precision engineering! Quality construction! Universal fitment! Advanced materials,bridgestone_sport_bias.jpg,"tyres, performance, sport, racing, bridgestone",25-04-24 21:32:55
188,TR Tiger Classic Model Trousers,25000,32,4,8,51,Affordable trousers offering essential Lightweight features. Engineered for the modern rider.,Impact-resistant panels! Ergonomic design! Thermal insulation! Easy-care materials! All-weather performance,tr_tiger_classic_model_trousers.jpg,"tr tiger, trousers",24-11-24 02:24:50
189,Bell Pro Version Modular,34000,15,2,20,3,Professional-grade modular featuring SNELL and Moisture-Wicking. Built to exceed industry standards.,ECE 22.06 approved! Comfortable padding! Racing-inspired fit! Advanced composite shell! Quick-release visor,bell_pro_version_modular.jpg,"bell, modular",24-10-26 11:35:52
190,Dainese Advanced Model Trousers,22000,30,4,8,0,Well-crafted trousers featuring enhanced performance and Temperature-Regulated. Trusted by riders worldwide.,Impact-resistant panels! Ergonomic design! Ventilation zippers! Reflective elements,dainese_advanced_model_trousers.jpg,"dainese, trousers",25-06-08 13:42:13
191,Liqui Molly Slip-On Titanium Street Exhaust,68500,19,5,17,0,Basic exhausts designed for track riders with reliable operation. Built to exceed industry standards.,Enhanced power output! Quality construction! Easy installation! Precision manufacturing,liqui_molly_slip-on_titanium_street_exhaust.jpg,"street, liqui molly, commuter, daily, lightweight, premium, titanium, exhausts",25-04-24 03:02:34
192,O'neal Pro Carbon Suit,286500,21,4,7,16,Professional-grade motorcycle suits featuring Anti-Fog and Anti-Bacterial. Built to exceed industry standards.,Abrasion-resistant materials! Temperature regulation! Ventilation zippers! Packable design! Adjustable fit system! Ergonomic design,oneal_pro_carbon_suit.jpg,"carbon-fiber, lightweight, premium, o'neal, motorcycle-suits",25-03-30 03:21:34
193,Akrapovic Premium Version Motorcycle Lights,41500,8,5,14,5,Advanced motorcycle lights incorporating Carbon Fiber and Emergency Release for superior Aerodynamic. Engineered for the modern rider.,Optimized flow dynamics! Quality construction! Universal fitment! Performance-oriented,akrapovic_premium_version_motorcycle_lights.jpg,"motorcycle-lights, akrapovic",25-01-24 02:01:02
194,Shoei Speed-Phoenix Carbon,63500,2,2,1,50,Professional-grade full face featuring FIM and Ergonomic. Setting new standards in motorcycle gear.,Emergency cheek pad removal! Comfortable padding! Lightweight construction! UV protection! ECE 22.06 approved! Bluetooth compatible,shoei_speed-phoenix_carbon.jpg,"carbon-fiber, lightweight, premium, shoei, full-face",24-08-23 03:00:55
195,Kadoya Performance Hybrid Jacket,45000,20,4,2,46,Dependable jackets engineered for track riders applications. Setting new standards in motorcycle gear.,Abrasion-resistant materials! Breathable panels! Waterproof membrane! Multiple pockets! Back protector compatible! Thermal insulation,kadoya_performance_hybrid_jacket.jpg,"jackets, kadoya",24-12-13 04:22:07
196,HJC Racing Supreme Air,96500,5,2,1,16,Advanced full face incorporating Fiberglass and Anti-Fog for superior Track-Proven. Where innovation meets performance.,Impact-resistant shell! Moisture-wicking interior! Racing-inspired fit! Advanced composite shell! Lightweight construction! Multi-density EPS liner! Comfortable padding,hjc_racing_supreme_air.jpg,"hjc, performance, sport, full-face, racing",25-04-25 02:16:00
197,Dainese Sport Version Trousers,16000,30,4,8,2,Versatile trousers combining Temperature-Regulated with ECE. Trusted by riders worldwide.,Reinforced stress points! Adjustable fit system! Ventilation zippers! Easy-care materials! Abrasion-resistant materials,dainese_sport_version_trousers.jpg,"trousers, performance, sport, dainese, racing",25-04-23 15:42:50
198,Dainese Tourer Insulated Jacket,58000,30,4,2,3,Budget-friendly jackets with Ergonomic design. Engineered for the modern rider.,Abrasion-resistant materials! Breathable panels! Ventilation zippers! Easy-care materials! Multiple pockets! Quick-dry technology! Adjustable fit system,dainese_tourer_insulated_jacket.jpg,"jackets, dainese",25-05-28 13:07:36
199,Shoei Advanced Collection Modular,17000,2,2,20,54,Quality modular built with Aramid for reliable Racing-Grade. Engineered for the modern rider.,Emergency cheek pad removal! Hypoallergenic liner! Lightweight construction! Bluetooth compatible! Impact-resistant shell,shoei_advanced_collection_modular.jpg,"shoei, modular",24-08-30 12:34:09
200,Yoshimura Advanced Collection Handle Grips,32500,26,5,21,1,Quality handle grips built with Magnesium for reliable Lightweight. Trusted by riders worldwide.,Precision engineering! Corrosion-resistant finish! Easy installation! Precision manufacturing! Multi-bike compatibility,yoshimura_advanced_collection_handle_grips.jpg,"yoshimura, handle-grips",24-11-05 23:10:58
201,Dainese Sport Ventilated Jacket,18000,30,4,2,63,Well-crafted jackets featuring superior comfort and Breathable. Where innovation meets performance.,Abrasion-resistant materials! Adjustable fit system! Ventilation zippers! Reflective elements! Wind-resistant construction! Multiple pockets! Reinforced stress points! All-weather performance,dainese_sport_ventilated_jacket.jpg,"jackets, performance, sport, dainese, racing",24-11-27 22:16:54
202,Shoei Aviator Elite,44000,2,2,5,63,Professional-grade motocross featuring Pinlock and Hypoallergenic. Engineered for the modern rider.,DOT certified construction! Hypoallergenic liner! Quick-release visor! UV protection! Advanced composite shell,shoei_aviator_elite.jpg,"shoei, motocross",25-03-07 16:20:03
203,Axor Standard Series Modular,43000,4,2,20,1,Affordable modular offering essential Competition-Spec features. Built to exceed industry standards.,ECE 22.06 approved! Anti-fog visor system! Racing-inspired fit! Anti-scratch coating! Lightweight construction! Advanced composite shell,axor_standard_series_modular.jpg,"axor, modular",24-12-08 12:27:16
204,Michelin Classic Model Motorcycle Lights,45500,28,5,14,79,Affordable motorcycle lights offering essential Competition-Spec features. Built to exceed industry standards.,Improved efficiency! Wear-resistant materials! OEM replacement! Performance-oriented! Multi-bike compatibility,michelin_classic_model_motorcycle_lights.jpg,"motorcycle-lights, michelin",24-12-21 13:56:02
205,ScorpionEXO Classic Gloss,7500,34,2,4,59,Basic half helmet designed for professional riders with reliable operation. Trusted by riders worldwide.,DOT certified construction! Anti-fog visor system! Racing-inspired fit! Advanced composite shell! Pinlock ready! Quick-release visor,scorpionexo_classic_gloss.jpg,"half-helmet, scorpionexo",25-04-19 17:28:55
206,Rynox Touring Textile Elite Jacket,37000,29,4,2,89,Advanced jackets incorporating Thermoplastic and Quick Release for superior Street-Legal. Setting new standards in motorcycle gear.,Abrasion-resistant materials! Ergonomic design! Waterproof membrane! Quick-dry technology! Ventilation zippers! Reinforced stress points,rynox_touring_textile_elite_jacket.jpg,"jackets, long-distance, touring, rynox, comfort",25-05-04 18:25:16
207,AGV Enduro Pro,64500,1,2,5,3,Professional-grade motocross featuring Bluetooth Ready and Hypoallergenic. Trusted by riders worldwide.,DOT certified construction! Moisture-wicking interior! Racing-inspired fit! Anti-scratch coating! Advanced composite shell,agv_enduro_pro.jpg,"agv, motocross",24-11-17 03:11:38
208,Shark Competition Lite,28500,17,2,5,94,Basic motocross designed for track riders with reliable operation. Trusted by riders worldwide.,Impact-resistant shell! Adjustable ventilation! Quick-release visor! UV protection! ECE 22.06 approved! Lightweight construction! Bluetooth compatible,shark_competition_lite.jpg,"shark, motocross",25-07-11 06:56:20
209,Bell Advanced Series Modular,11000,15,2,20,22,Well-crafted modular featuring superior comfort and Breathable. Engineered for the modern rider.,DOT certified construction! Anti-fog visor system! Lightweight construction! Anti-scratch coating! Aerodynamic design,bell_advanced_series_modular.jpg,"bell, modular",25-02-26 04:02:22
210,Motowolf Street Textile Premium Jacket,15000,33,4,2,98,Advanced jackets incorporating Aluminum and Quick Release for superior High-Performance. Built to exceed industry standards.,Abrasion-resistant materials! Adjustable fit system! Waterproof membrane! Easy-care materials! Impact-resistant panels! Thermal insulation,motowolf_street_textile_premium_jacket.jpg,"street, commuter, jackets, daily, motowolf",25-04-15 19:44:28
211,ScorpionEXO V3 Fiber,29500,34,2,5,19,Basic motocross designed for professional riders with enhanced performance. Built to exceed industry standards.,Emergency cheek pad removal! Hypoallergenic liner! Quick-release visor! Pinlock ready! Lightweight construction! ECE 22.06 approved,scorpionexo_v3_fiber.jpg,"scorpionexo, motocross",24-09-10 04:40:48
212,HJC Premium Edition Modular,66000,5,2,20,0,Professional-grade modular featuring Anti-Fog and Waterproof. Trusted by riders worldwide.,DOT certified construction! Anti-fog visor system! Racing-inspired fit! UV protection,hjc_premium_edition_modular.jpg,"modular, hjc",24-09-09 04:42:32
213,Kavach Advanced Kevlar Gloves,39500,31,4,10,36,Quality gloves built with Aluminum for reliable Professional. Setting new standards in motorcycle gear.,Back protector compatible! Ergonomic design! Wind-resistant construction! Quick-dry technology! Impact-resistant panels,kavach_advanced_kevlar_gloves.jpg,"gloves, kavach",25-01-31 03:51:04
214,Bell Speed Pro Track,63000,15,2,1,56,Premium full face designed for professional riders with maximum protection. Setting new standards in motorcycle gear.,Multi-density EPS liner! Moisture-wicking interior! Lightweight construction! Bluetooth compatible! DOT certified construction,bell_speed_pro_track.jpg,"performance, sport, full-face, bell, racing",25-02-04 10:32:37
215,Kavach Sport Gore-Tex Boots,26000,31,4,9,4,Dependable boots & shoes engineered for daily commuters applications. Setting new standards in motorcycle gear.,CE Level 2 armor! Adjustable fit system! Ventilation zippers! Reflective elements,kavach_sport_gore-tex_boots.jpg,"kavach, performance, sport, boots-&-shoes, racing",24-09-14 20:40:37
216,Alpinestars Sport Edition Trousers,13000,7,4,8,40,Quality trousers built with Aramid for reliable Aerodynamic. Setting new standards in motorcycle gear.,Back protector compatible! Adjustable fit system! Wind-resistant construction! Easy-care materials,alpinestars_sport_edition_trousers.jpg,"trousers, performance, sport, alpinestars, racing",25-04-28 01:09:09
217,AGV Corsair-Supreme Anniversary,73000,1,2,1,0,Budget-friendly full face with Temperature-Regulated design. Trusted by riders worldwide.,ECE 22.06 approved! Moisture-wicking interior! Racing-inspired fit! Pinlock ready! Bluetooth compatible! Multi-density EPS liner,agv_corsair-supreme_anniversary.jpg,"full-face, agv",25-06-14 11:53:18
218,Bell Cross RS,67000,15,2,5,57,Basic motocross designed for daily commuters with maximum protection. Setting new standards in motorcycle gear.,ECE 22.06 approved! Moisture-wicking interior! Racing-inspired fit! Pinlock ready! Adjustable ventilation! Bluetooth compatible,bell_cross_rs.jpg,"bell, motocross",24-08-28 16:25:49
219,O'neal Racing Textile Jacket,118000,21,4,2,94,Premium jackets designed for daily commuters with reliable operation. Trusted by riders worldwide.,Back protector compatible! Breathable panels! Wind-resistant construction! Multiple pockets! CE Level 2 armor! Adjustable fit system! Easy-care materials,oneal_racing_textile_jacket.jpg,"jackets, performance, sport, o'neal, racing",25-06-19 16:53:40
220,Akrapovic Touring Radial,22000,8,5,18,4,Budget-friendly tyres with Breathable design. Setting new standards in motorcycle gear.,Reduced weight! Wear-resistant materials! Multi-bike compatibility! Advanced materials! Computer-aided design,akrapovic_touring_radial.jpg,"tyres, touring, long-distance, comfort, akrapovic",24-08-30 20:08:59
221,Kavach Elite Model Trousers,33000,31,4,8,2,Premium trousers designed for track riders with enhanced performance. Trusted by riders worldwide.,CE Level 2 armor! Breathable panels! Wind-resistant construction! Packable design,kavach_elite_model_trousers.jpg,"kavach, trousers",25-01-14 14:50:22
